Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,ret_sp500,ret_ford,ret_ge,ret_microsoft,ret_oracle,ustb3m,retexc_sp500,retexc_ford,retexc_ge,retexc_microsoft,retexc_oracle
2008-08-01T00:00:00Z,1287.829956,4.46,28.1,27.290001,21.93,1.75,1.4398459324752366,-7.346715188187258,-0.6738844321954929,5.925151087453617,1.8408204606708,0.14583333333333334,1.2940125991419034,-7.492548521520591,-0.8197177655288262,5.779317754120284,1.6949871273374668
2008-09-01T00:00:00Z,1164.170044,5.2,25.5,26.690001,20.309999,1.15,-10.095017267700346,15.350985955540896,-9.709112417531962,-2.223137048005741,-7.6742236074333725,0.09583333333333333,-10.190850601033679,15.255152622207563,-9.804945750865295,-2.3189703813390743,-7.770056940766706
2008-10-01T00:00:00Z,968.669983,2.19,19.51,22.33,18.290001,0.69,-18.3839724469939,-86.47570817589722,-26.77512975293603,-17.835793503158158,-10.475880927800452,0.057499999999999996,-18.441472446993902,-86.53320817589723,-26.832629752936032,-17.89329350315816,-10.53338092780045
2008-11-01T00:00:00Z,888.609985,2.69,17.17,20.219999,16.09,0.19,-8.626555184696105,20.563964978533832,-12.776347972563595,-9.925890171572638,-12.815655607316678,0.015833333333333335,-8.642388518029438,20.5481316452005,-12.792181305896928,-9.941723504905971,-12.831488940650011
2008-12-01T00:00:00Z,902.98999,2.29,16.200001,19.440001,17.73,0.03,1.6053040868596824,-16.098937604759943,-5.815237094265235,-3.9339313663719455,9.706015908182497,0.0025,1.6028040868596825,-16.101437604759944,-5.817737094265236,-3.9364313663719455,9.703515908182498
2009-01-01T00:00:00Z,823.090027,1.87,12.13,17.1,16.83,0.13,-9.26458845682907,-20.26133866996529,-28.932958101077276,-12.825438696400626,-5.20951118834021,0.010833333333333334,-9.275421790162405,-20.272172003298625,-28.94379143441061,-12.83627202973396,-5.220344521673543
2009-02-01T00:00:00Z,729.570007,2,8.51,16.15,15.54,0.3,-12.061025442755824,6.720874969344992,-35.44397803706762,-5.71584138399488,-7.97456632632132,0.024999999999999998,-12.086025442755824,6.695874969344992,-35.46897803706762,-5.74084138399488,-7.99956632632132
2009-03-01T00:00:00Z,793.590027,2.63,10.11,18.370001,18.07,0.22,8.411166001905013,27.383666562972785,17.22830904470971,12.879890399494842,15.083575966463592,0.018333333333333333,8.39283266857168,27.36533322963945,17.209975711376376,12.86155706616151,15.065242633130259
2009-04-01T00:00:00Z,872.73999,5.98,12.65,20.26,19.34,0.16,9.507068731896151,82.14367217728673,22.41321821411497,9.792954515692331,6.792238542101092,0.013333333333333334,9.493735398562817,82.1303388439534,22.399884880781638,9.779621182358998,6.778905208767759
2009-05-01T00:00:00Z,923.26001,5.75,13.48,20.889999,19.59,0.18,5.627321938127583,-3.922071315328135,6.354989031063152,3.0622028878141805,1.2843741931301,0.015,5.612321938127583,-3.937071315328135,6.339989031063152,3.0472028878141804,1.2693741931301001
2009-06-01T00:00:00Z,920.820007,6.07,11.72,23.77,21.42,0.18,-0.26463107906851135,5.415875026214789,-13.991032133529435,12.91537536734233,8.930583306315354,0.015,-0.27963107906851137,5.4008750262147895,-14.006032133529436,12.90037536734233,8.915583306315353
2009-07-01T00:00:00Z,990.219971,8,13.4,23.52,22.129999,0.18,7.26625263597569,27.608293660842875,13.3957922807999,-1.0573158341676159,3.2609043855826414,0.015,7.25125263597569,27.593293660842875,13.3807922807999,-1.0723158341676158,3.2459043855826413
2009-08-01T00:00:00Z,1019.52002,7.6,13.9,24.65,21.879999,0.17,2.9160115521968066,-5.129329438755059,3.663413317978037,4.6925777458272755,-1.1361177025488889,0.014166666666666668,2.90184488553014,-5.143496105421726,3.6492466513113704,4.678411079160608,-1.1502843692155555
2009-09-01T00:00:00Z,1054.910034,7.21,16.42,25.719999,20.84,0.12,3.412353954588898,-5.267929599542742,16.661126388763627,4.249196000047029,-4.869871496477396,0.01,3.4023539545888983,-5.277929599542742,16.651126388763625,4.239196000047029,-4.879871496477396
2009-10-01T00:00:00Z,1036.180054,7,14.26,27.73,21.1,0.07,-1.7914561428868048,-2.95588022415445,-14.10416890381323,7.524599913851748,1.2398823596854402,0.005833333333333334,-1.7972894762201381,-2.9617135574877835,-14.110002237146563,7.518766580518415,1.234049026352107
2009-11-01T00:00:00Z,1098.890015,8.89,16.02,29.41,22.08,0.05,5.875966703678603,23.901690047050007,11.637952665406326,5.881989293821688,4.539918092687367,0.004166666666666667,5.871800037011937,23.89752338038334,11.63378599873966,5.877822627155021,4.535751426020701
2009-12-01T00:00:00Z,1116.560059,10,15.13,30.48,24.530001,0.05,1.5951989988745474,11.765804346823261,-5.71584138399488,3.5735978252541933,10.522467762791132,0.004166666666666667,1.5910323322078808,11.761637680156594,-5.720008050661546,3.5694311585875265,10.518301096124466
2010-01-01T00:00:00Z,1073.890015,10.84,16.08,28.18,23.059999,0.06,-3.896499910652018,8.065790301745412,6.089673595055567,-7.845822434791128,-6.179742756102824,0.005,-3.901499910652018,8.060790301745412,6.084673595055567,-7.8508224347911275,-6.184742756102824
2010-02-01T00:00:00Z,1105.359985,11.74,16.059999,28.67,24.65,0.11,2.88834762434389,7.975881838845034,-0.1244617498707079,1.7238773424744114,6.667742901292151,0.009166666666666667,2.879180957677223,7.966715172178367,-0.13362841653737456,1.7147106758077446,6.658576234625484
2010-03-01T00:00:00Z,1171.22998,12.57,18.200001,29.290001,25.709999,0.15,5.788340137885317,6.831120820220571,12.509000277569005,2.1394915085708455,4.210308189372691,0.012499999999999999,5.775840137885317,6.818620820220571,12.496500277569005,2.1269915085708453,4.197808189372691
2010-04-01T00:00:00Z,1188.579956,13.02,18.860001,30.540001,25.870001,0.16,1.4704818696406718,3.5173614178267254,3.562168119977649,4.179113755344144,0.6204052470323518,0.013333333333333334,1.4571485363073384,3.504028084493392,3.5488347866443157,4.16578042201081,0.6070719136990185
2010-05-01T00:00:00Z,1087.300049,11.73,16.35,25.799999,22.57,0.16,-8.906167618397287,-10.433697411503928,-14.281543288431697,-16.866287936654743,-13.64624440233051,0.013333333333333334,-8.91950095173062,-10.447030744837262,-14.294876621765031,-16.879621269988075,-13.659577735663843
2010-06-01T00:00:00Z,1031.099976,10.08,14.42,23.01,21.459999,0.12,-5.307143382167734,-15.159640002216168,-12.56117654864597,-11.444554912060623,-5.043090022521568,0.01,-5.317143382167734,-15.169640002216168,-12.571176548645969,-11.454554912060622,-5.053090022521568
2010-07-01T00:00:00Z,1107.530029,12.77,16.120001,25.809999,23.639999,0.16,7.150616652514152,23.654540740122563,11.144466725641688,11.483307093857453,9.67494596324836,0.013333333333333334,7.137283319180819,23.64120740678923,11.131133392308355,11.46997376052412,9.661612629915027
2010-08-01T00:00:00Z,1049.719971,11.29,14.48,23.469999,21.84,0.16,-5.3608902476316445,-12.318129188287763,-10.729241215564933,-9.503900773050189,-7.9196999360008125,0.013333333333333334,-5.374223580964978,-12.331462521621097,-10.742574548898267,-9.517234106383523,-7.933033269334146
2010-09-01T00:00:00Z,1143.48999,12.24,16.25,24.49,26.85,0.15,8.556154630193813,8.079189892260974,11.532452181817598,4.254190370872912,20.65226700781695,0.012499999999999999,8.543654630193814,8.066689892260975,11.5199521818176,4.241690370872912,20.63976700781695
2010-10-01T00:00:00Z,1185.709961,14.13,16.02,26.67,29.379999,0.13,3.625673777477889,14.359091961225623,-1.4254967135533203,8.527446722984644,9.004831575409744,0.010833333333333334,3.614840444144556,14.348258627892289,-1.4363300468866536,8.51661338965131,8.99399824207641
2010-11-01T00:00:00Z,1186.599976,15.94,15.83,25.26,27.049999,0.14,0.07503362253604706,12.053147666563246,-1.1931067747292357,-5.431722127157768,-8.26271683850579,0.011666666666666667,0.06336695586938039,12.04148099989658,-1.2047734413959024,-5.443388793824434,-8.274383505172457
